subj;trial;block;prior;kappa;ct;delay;fix;keypressed;R;T_Angle;resp_mod;choice_x;choice_y;init_resp_angle;choiceAngle;choiceR;RT;MT;ts_b;ts_f;ts_p;ts_d;ts_r;ts_e;m_pos_x;m_pos_y;m_clock

pilot_20;0;0;0;1;False;3000;True;;8;158.37067701202685;drag;L;-5.66934;3.2031772;0;150.53;6.51;1.5335844999644905;1.5336691000266;1683805165.409685;1683805165.4216864;1683805166.1782103;1683805166.8630078;1683805169.8612666;1683805171.3949873;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1133868, -1.0488279, -2.2393894, -2.6362433, -2.9764037, -3.146484, -3.316564, -3.4866443, -3.6283777, -3.770111, -4.025232, -4.166965, -4.365392, -4.648859, -4.7905927, -4.932326, -5.0740595, -5.130753, -5.1591, -5.1874466, -5.215793, -5.2724867, -5.2724867, -5.32918, -5.32918, -5.3858733, -5.41422, -5.4425664, -5.4709134, -5.4709134, -5.4992604, -5.4992604, -5.4992604, -5.4992604, -5.4992604, -5.4992604, -5.527607, -5.527607, -5.5559535, -5.5559535, -5.5559535, -5.5559535, -5.5843005, -5.612647, -5.612647, -5.6409936, -5.6409936, -5.6409936, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0566934, 0.53858733, 1.1622148, 1.3606416, 1.5307219, 1.6441087, 1.7858423, 1.9275757, 2.012616, 2.0976558, 2.211043, 2.2677362, 2.381123, 2.5228565, 2.6078966, 2.66459, 2.7212832, 2.7496302, 2.7496302, 2.7779768, 2.7779768, 2.8063235, 2.83467, 2.83467, 2.8630168, 2.8630168, 2.8913634, 2.8913634, 2.9197102, 2.948057, 2.948057, 2.9764037, 2.9764037, 3.0047503, 3.0047503, 3.0047503, 3.0330973, 3.0614438, 3.0614438, 3.0897903, 3.0897903, 3.1181371, 3.1181371, 3.146484, 3.1748307, 3.1748307, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772, 3.2031772];[0.005454099969938397, 0.016447599977254868, 0.03555439994670451, 0.050140999956056476, 0.06788879993837327, 0.08410320000257343, 0.10129869997035712, 0.11679529992397875, 0.13382069999352098, 0.1504035999532789, 0.16777499997988343, 0.18356739997398108, 0.20052169996779412, 0.21678609994705766, 0.2342717000283301, 0.2506302000256255, 0.2677902999566868, 0.28324279992375523, 0.3007019000360742, 0.31729069992434233, 0.3340165999252349, 0.35005100001581013, 0.3679005999583751, 0.3838829000014812, 0.4012481999816373, 0.41698099998757243, 0.4331628999207169, 0.45062259992118925, 0.4680738999741152, 0.4821489999303594, 0.5003781999694183, 0.5163354999385774, 0.5340781999984756, 0.5531137000070885, 0.567121300031431, 0.5840708999894559, 0.6025169999338686, 0.615570200025104, 0.634628799976781, 0.6499570999294519, 0.6671341999899596, 0.6841950999805704, 0.6998317999532446, 0.7166414000093937, 0.733120399992913, 0.7497587000252679, 0.7710166999604553, 0.783647199976258, 0.8014465000014752, 0.8166731999954209, 0.8334817999275401, 0.8500792999984697, 0.8671813999535516, 0.8833395999390632, 0.9034899999387562, 0.9155805000336841, 0.933740200009197, 0.9511760999448597, 0.9676468999823555, 0.9853982999920845, 1.000307000009343, 1.0162614999571815, 1.0364053000230342, 1.0493319999659434, 1.0677106999792159, 1.0856875999597833, 1.1000660000136122, 1.1177659999812022, 1.134926800034009, 1.1508076000027359, 1.1702528999885544, 1.1823714999482036, 1.201941299950704, 1.2180003999965265, 1.232591199921444, 1.2523157999385148, 1.2662896999390796, 1.282659100019373, 1.3000036999583244, 1.3163422000361606, 1.33438280003611, 1.34956559992861, 1.3679209999972954, 1.3833888999652117, 1.4019849000032991, 1.4171411999268457, 1.4352923999540508, 1.4511243000160903, 1.4674176999833435, 1.4827572000212967, 1.500148499966599, 1.516519199940376]

pilot_20;1;0;0;1;False;1000;True;;8;58.54699519235804;drag;L;3.514991;6.434701;0;61.35;7.33;2.05113140004687;2.0512139999773353;1683805172.3441021;1683805172.356232;1683805173.1118073;1683805173.6128955;1683805174.5948918;1683805176.6463263;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0850401, 0.65197414, 1.7574955, 2.0409625, 2.2393894, 2.3527763, 2.466163, 2.66459, 2.7779768, 2.8913634, 3.0897903, 3.1748307, 3.2598708, 3.3732576, 3.5433376, 3.6850712, 3.8551514, 3.911845, 3.968538, 4.025232, 4.025232, 4.081925, 4.081925, 4.081925, 4.081925, 4.081925, 4.081925, 4.081925, 4.081925, 4.0535784, 4.025232, 3.996885, 3.996885, 3.9401915, 3.911845, 3.8834982, 3.8551514, 3.8268046, 3.798458, 3.770111, 3.7417645, 3.713418, 3.6850712, 3.6850712, 3.6567245, 3.6567245, 3.6283777, 3.6000311, 3.5716846, 3.5433376, 3.5433376, 3.5433376, 3.514991, 3.514991, 3.514991, 3.514991, 3.514991, 3.514991];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3401604, 1.7008021, 3.996885, 4.478779, 4.847286, 5.045713, 5.2441397, 5.527607, 5.697687, 5.8677673, 6.1228876, 6.2362742, 6.378008, 6.491395, 6.6614747, 6.831555, 6.9732885, 7.029982, 7.0583286, 7.1150217, 7.1150217, 7.1150217, 7.1150217, 7.1150217, 7.1150217, 7.086675, 7.0583286, 7.0016356, 6.9732885, 6.944942, 6.888248, 6.8599014, 6.831555, 6.774862, 6.7465153, 6.7181687, 6.6898212, 6.6614747, 6.633128, 6.633128, 6.6047816, 6.548088, 6.548088, 6.5197415, 6.5197415, 6.491395, 6.491395, 6.4630475, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701, 6.434701];[0.004973299917764962, 0.0188131999457255, 0.03433339996263385, 0.052224299986846745, 0.06765599991194904, 0.08426359994336963, 0.10168879991397262, 0.11813509999774396, 0.13216579996515065, 0.15055309992749244, 0.1668290999950841, 0.18401229998562485, 0.20019290002528578, 0.2177809999557212, 0.2350571999559179, 0.25134169997181743, 0.2669830999802798, 0.28442349995020777, 0.30242859991267323, 0.318538699997589, 0.33498889999464154, 0.3502666999120265, 0.36844529991503805, 0.38590059999842197, 0.40175139997154474, 0.4194704999681562, 0.4336327000055462, 0.45141939993482083, 0.4673815999412909, 0.48492209997493774, 0.5001919999485835, 0.5175288999453187, 0.5339171999366954, 0.5511588000226766, 0.5680214000167325, 0.5853325999341905, 0.6003970999736339, 0.6185380999231711, 0.6336488999659196, 0.6523743999423459, 0.6687471999321133, 0.6850454999366775, 0.7009739999193698, 0.7191293999785557, 0.7344909999519587, 0.7516224000137299, 0.7668663000222296, 0.7828448999207467, 0.8015123999211937, 0.8176910999463871, 0.8346633999608457, 0.8507126999320462, 0.867175200022757, 0.8845311999320984, 0.8997070000041276, 0.9167536000022665, 0.9334148999769241, 0.9504220000235364, 0.9654346000170335, 0.9840417000232264, 0.9990249000256881, 1.0165983999613672, 1.033621900016442, 1.0500849999953061, 1.0671296999789774, 1.0852986000245437, 1.1015015000011772, 1.1173507999628782, 1.1321802999591455, 1.151265799999237, 1.1665414000162855, 1.1833576000062749, 1.199157499941066, 1.2186468999134377, 1.2339051999151707, 1.2512902999296784, 1.2664892999455333, 1.2867106000194326, 1.3006341999862343, 1.3167490999912843, 1.33229399996344, 1.3505128999240696, 1.3663193000247702, 1.3829534000251442, 1.3997874999186024, 1.4177705999463797, 1.4325083999428898, 1.4497657999163494, 1.4660918000154197, 1.4841592999873683, 1.5002844999544322, 1.5163863999769092, 1.5329545999411494, 1.5502655999734998, 1.5660523999249563, 1.584878799971193, 1.601484699989669, 1.6166640999726951, 1.6336736999219283, 1.650350600015372, 1.6682766999583691, 1.682641900028102, 1.7010303999995813, 1.717856299947016, 1.7341331000206992, 1.7503624999662861, 1.7663312000222504, 1.7855171000119299, 1.7990697999484837, 1.816015199990943, 1.8345695999450982, 1.8512452999129891, 1.8674885999644175, 1.8840437999460846, 1.9013336999341846, 1.916526300017722, 1.9324040999636054, 1.9493445999687538, 1.9656433999771252, 1.9829433999257162, 2.0010412000119686, 2.0177872999338433, 2.0332519999938086]

pilot_20;2;0;0;1;False;1000;True;;8;-97.67757715758344;drag;L;-1.3039483;-7.0583286;0;-100.47;7.18;1.6507349000312388;1.6508091000141576;1683805177.4556625;1683805177.4737425;1683805178.2277558;1683805178.7289827;1683805179.7098296;1683805181.3604841;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.53858733, -0.7086675, -0.87874776, -1.0204812, -1.0488279, -1.1055214, -1.1055214, -1.1055214, -1.1055214, -1.1055214, -1.1055214, -1.1055214, -1.1338681, -1.1338681, -1.1338681, -1.1338681, -1.1338681, -1.1338681, -1.1338681, -1.1338681, -1.1622148, -1.1622148, -1.1622148, -1.1905615, -1.1905615, -1.2189082, -1.2189082, -1.2189082, -1.2189082, -1.2472548, -1.2472548, -1.2472548, -1.2472548, -1.2756016, -1.3039483, -1.3039483, -1.3039483, -1.3039483, -1.3039483, -1.3039483, -1.3039483, -1.3039483, -1.3039483];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.5512033, -3.4582977, -4.2236586, -5.0740595, -5.32918, -5.41422, -5.4992604, -5.5559535, -5.5843005, -5.66934, -5.697687, -5.7260337, -5.811074, -5.8677673, -5.924461, -6.0095005, -6.094541, -6.151234, -6.1795807, -6.2079277, -6.264621, -6.292968, -6.378008, -6.4630475, -6.5197415, -6.5764346, -6.6614747, -6.7465153, -6.774862, -6.831555, -6.831555, -6.888248, -6.888248, -6.944942, -6.9732885, -6.9732885, -7.0016356, -7.0016356, -7.029982, -7.0583286, -7.0583286, -7.0583286, -7.0583286];[0.004562999936752021, 0.020344799966551363, 0.03559220000170171, 0.05302929994650185, 0.06938509992323816, 0.08533199992962182, 0.10278119996655732, 0.11897249997127801, 0.13649599999189377, 0.1523661999963224, 0.169181999983266, 0.1864789999090135, 0.2012491999194026, 0.2193982999306172, 0.23595339991152287, 0.25266789994202554, 0.2701562999282032, 0.28558029991108924, 0.302001699921675, 0.319231899920851, 0.33419209998100996, 0.35223399999085814, 0.3708669999614358, 0.38565579999703914, 0.4019283999223262, 0.41940879996400326, 0.43656359997112304, 0.45391769998241216, 0.4693246999522671, 0.48621859995182604, 0.5022305999882519, 0.5201331999851391, 0.5352226999821141, 0.5534613999770954, 0.5695061999140307, 0.5864067999646068, 0.6013934999937192, 0.6203250999096781, 0.6355770999798551, 0.6530633999500424, 0.6682452999521047, 0.686620399937965, 0.7027277000015602, 0.719902899931185, 0.7356384999584407, 0.753113399958238, 0.7693725000135601, 0.7861189999384806, 0.8018900000024587, 0.8194600999122486, 0.8357910999329761, 0.8537151999771595, 0.8682803999399766, 0.8867315999232233, 0.9031845999415964, 0.9196805999381468, 0.938848799909465, 0.9523774000117555, 0.9673263999866322, 0.9891416999744251, 1.0020644000032917, 1.0197693000081927, 1.0346132999984547, 1.0534139999654144, 1.0684178000083193, 1.0868527999846265, 1.101869500009343, 1.120386999915354, 1.1358306999318302, 1.1530041999649256, 1.1686215999070555, 1.1862189999083057, 1.2024071000050753, 1.2192724000196904, 1.2361609999788925, 1.2533514999086037, 1.270049799932167, 1.285737399943173, 1.300679299980402, 1.3175876999739558, 1.335653799935244, 1.3519416999770328, 1.368074300000444, 1.3882449999218807, 1.3999704999150708, 1.4196463999105617, 1.4343196999980137, 1.451260400004685, 1.468079200014472, 1.4863283999729902, 1.5002238999586552, 1.5184531999984756, 1.5348671999527141, 1.551561199943535, 1.568650999921374, 1.5845343999098986, 1.600723800016567, 1.618311999947764, 1.6338936999673024]

pilot_20;3;0;0;1;False;3000;True;;8;-134.48162167813905;drag;L;-4.847286;-6.1228876;0;-128.37;7.81;1.434873400023207;1.4349523999262601;1683805182.1703;1683805182.1886153;1683805182.943476;1683805183.4452062;1683805186.4441922;1683805187.8788207;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.56693405, -1.0488279, -1.4456817, -1.8141888, -2.0976558, -2.2960827, -2.4945097, -2.57955, -2.6362433, -2.7779768, -2.8913634, -3.0047503, -3.2031772, -3.3732576, -3.4582977, -3.514991, -3.6000311, -3.6283777, -3.713418, -3.770111, -3.8834982, -3.996885, -4.110272, -4.252005, -4.337045, -4.422086, -4.5354724, -4.5921655, -4.648859, -4.7055526, -4.733899, -4.7905927, -4.7905927, -4.7905927, -4.818939, -4.818939, -4.818939, -4.818939, -4.818939, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286, -4.847286];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.59528077, -0.9921345, -1.332295, -1.6157619, -1.899229, -2.0409625, -2.182696, -2.2677362, -2.3244295, -2.4945097, -2.6929367, -2.8630168, -3.146484, -3.4299507, -3.5716846, -3.6850712, -3.8551514, -3.9401915, -4.110272, -4.1953115, -4.4504323, -4.648859, -4.7905927, -5.017366, -5.130753, -5.215793, -5.3858733, -5.527607, -5.612647, -5.697687, -5.782727, -5.811074, -5.8394203, -5.8677673, -5.896114, -5.924461, -5.924461, -5.9528074, -5.981154, -6.0095005, -6.037847, -6.0661945, -6.094541, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876, -6.1228876];[0.003772699972614646, 0.018452599993906915, 0.03455969993956387, 0.04971669998485595, 0.068133799941279, 0.08371769997756928, 0.10047289996873587, 0.11595469992607832, 0.13479529996402562, 0.1496109999716282, 0.16786159994080663, 0.18387900001835078, 0.20059070002753288, 0.21555459999945015, 0.2359731999458745, 0.25095160002820194, 0.2686251000268385, 0.28531459998339415, 0.3012477000011131, 0.3172021999489516, 0.33409100002609193, 0.35123169992584735, 0.3679250000277534, 0.3842366000171751, 0.40202379995025694, 0.4168929000152275, 0.43442800000775605, 0.4499121999833733, 0.4698223000159487, 0.48410599993076175, 0.5013453999999911, 0.518584799952805, 0.5354793999576941, 0.5527920000022277, 0.5717759999679402, 0.5847686999477446, 0.6022630999796093, 0.6183228000300005, 0.6347478999523446, 0.6496802000328898, 0.668858699966222, 0.6862238999456167, 0.7024713000282645, 0.7177442000247538, 0.7370902999537066, 0.7495929999276996, 0.77104949997738, 0.7835812999401242, 0.8000320999417454, 0.8172319999430329, 0.8361149999545887, 0.8517045000335202, 0.8666433999314904, 0.8833988999249414, 0.903621600009501, 0.9189038999611512, 0.9345400999300182, 0.9508285999763757, 0.9698224000167102, 0.9858177999267355, 1.0012796999653801, 1.0168575999559835, 1.034934900002554, 1.0501054000342265, 1.0675683999434114, 1.0852452999679372, 1.101316099986434, 1.1183496000012383, 1.1338232000125572, 1.1501243999227881, 1.167115299962461, 1.1849297999870032, 1.200829999987036, 1.2173036999301985, 1.2343936000252143, 1.2496785999974236, 1.2681779999984428, 1.2831696999492124, 1.301348099950701, 1.3165373000083491, 1.3356599999824539, 1.3507497999817133, 1.36751260003075, 1.382002400001511, 1.4005595999769866, 1.4156727999215946]

pilot_20;4;0;0;1;False;1000;True;;8;136.74329170359758;drag;L;-5.66934;4.2803516;0;142.95;7.1;1.2810899999458343;1.2812142999609932;1683805188.7534018;1683805188.7728028;1683805189.5273201;1683805190.0292146;1683805191.0114386;1683805192.2921941;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.1260026, -3.8551514, -4.847286, -5.3575263, -5.3858733, -5.41422, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4425664, -5.4709134, -5.4709134, -5.4992604, -5.4992604, -5.527607, -5.5843005, -5.612647, -5.6409936, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934, -5.66934];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4740285, 2.7212832, 3.3732576, 3.6000311, 3.6000311, 3.6283777, 3.6283777, 3.6567245, 3.6567245, 3.6567245, 3.6567245, 3.6567245, 3.6567245, 3.6850712, 3.6850712, 3.6850712, 3.713418, 3.713418, 3.7417645, 3.770111, 3.8551514, 3.968538, 4.0535784, 4.110272, 4.166965, 4.2236586, 4.2236586, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516, 4.2803516];[0.00388599990401417, 0.018034399952739477, 0.03283119993284345, 0.050379399908706546, 0.06553469994105399, 0.08449399995151907, 0.10045819997321814, 0.11771599994972348, 0.13326169992797077, 0.15171639993786812, 0.16590869997162372, 0.18331899994518608, 0.19961599993985146, 0.21693829994183034, 0.23232039995491505, 0.2505219999002293, 0.2660559999058023, 0.2842976999236271, 0.30006389995105565, 0.3170342999510467, 0.3330737999640405, 0.3514885999029502, 0.3673736999044195, 0.3846385999349877, 0.3996036999160424, 0.4178065999876708, 0.4333407999947667, 0.4506671999115497, 0.4664633999345824, 0.48394009994808584, 0.4987736999755725, 0.5184591999277472, 0.5326249999925494, 0.5502133999252692, 0.5668096999870613, 0.5838363999500871, 0.6002856999402866, 0.6162457999307662, 0.6344633999979123, 0.6522760998923331, 0.6654644999653101, 0.6837738999165595, 0.6997637999011204, 0.7173535999609157, 0.7334374999627471, 0.7499800999648869, 0.7665021999273449, 0.7826001999201253, 0.8007713999832049, 0.8176139999413863, 0.8320569999050349, 0.851115999976173, 0.8658213999588042, 0.8827745999442413, 0.8993984999833629, 0.9162228999193758, 0.9345539999194443, 0.9503429998876527, 0.9654064999194816, 0.9857351999962702, 1.0004918999038637, 1.017482899944298, 1.0314808998955414, 1.050403399975039, 1.064561799983494, 1.0834026999073103, 1.099123299936764, 1.1179733999306336, 1.131967299967073, 1.1504240999929607, 1.1657571999821812, 1.184620999963954, 1.1995578999631107, 1.2162231999682263, 1.2330245999619365, 1.2502795999171212, 1.2664579999400303]

