subj;trial;block;prior;kappa;ct;delay;fix;keypressed;R;T_Angle;resp_mod;choice_x;choice_y;init_resp_angle;choiceAngle;choiceR;RT;MT;ts_b;ts_f;ts_p;ts_d;ts_r;ts_e;m_pos_x;m_pos_y;m_clock
pilot_s;9;0;0;1;False;3000;True;;8;86.10952492582084;eye;L;-0.15196123719215393;7.10123774819076;0;91.23;7.1;1.2312170999357477;1.231489700032398;1683803694.7059407;1683803694.716669;1683803695.4717317;1683803695.9730873;1683803698.9711003;1683803700.2031732;[];[];[]
pilot_s;0;1;0;1;False;1000;False;;8;97.79683208058148;eye;L;nan;nan;0;nan;nan;0.0022719999542459846;0.002351099974475801;1683803707.5592332;1683803707.566236;1683803708.3042831;1683803708.3046882;1683803708.3051567;1683803708.3073325;[];[];[]
pilot_s;0;1;0;1;False;1000;True;;8;121.91850934206126;eye;L;-3.4505971372127533;6.0313596043735735;0;119.77;6.95;1.0486739000771195;1.0487514999695122;1683803708.8763483;1683803708.8825517;1683803709.6381896;1683803710.1395998;1683803711.1194563;1683803712.1686609;[];[];[]
pilot_s;1;1;0;1;False;3000;True;;8;16.171993282003047;eye;L;10.398400664329529;1.4720179595053196;0;8.06;10.5;0.6998786000767723;0.6999323000200093;1683803713.0394304;1683803713.048679;1683803713.8040848;1683803714.3035786;1683803717.302573;1683803718.0023215;[];[];[]
pilot_s;2;1;0;1;False;3000;True;;8;153.4631409292894;eye;L;-7.097983926534653;3.631893403083086;0;152.9;7.97;1.30330969998613;1.3033487000502646;1683803718.843069;1683803718.848416;1683803719.6026428;1683803720.1033108;1683803723.1003935;1683803724.4030967;[];[];[]
pilot_s;3;1;0;1;False;1000;True;;8;121.40911905840281;eye;L;-3.7172732055187225;5.916203453019261;0;122.14;6.99;0.7836014000931755;0.7836635999847203;1683803725.066472;1683803725.0821555;1683803725.8365657;1683803726.3381047;1683803727.3182955;1683803728.1016266;[];[];[]
pilot_s;4;1;0;1;False;3000;True;;8;36.02180249156592;eye;L;8.199900090694427;5.88495364934206;0;35.67;10.09;0.781758000026457;0.7818273999728262;1683803728.9556532;1683803728.964683;1683803729.7179234;1683803730.2206295;1683803733.2191374;1683803734.0007753;[];[];[]
pilot_s;5;1;0;1;False;1000;False;;8;116.82290859596324;eye;L;nan;nan;0;nan;nan;0.002156500006094575;0.0022619999945163727;1683803734.778233;1683803734.7975762;1683803735.5517354;1683803736.0535166;1683803737.021314;1683803737.023311;[];[];[]
pilot_s;5;1;0;1;False;1000;True;;8;75.97306224087278;eye;L;2.4545618295669556;7.102908093854785;0;70.94;7.52;0.9350565999047831;0.9351163000101224;1683803737.5871246;1683803737.5975935;1683803738.3523734;1683803738.8528564;1683803739.8341396;1683803740.7694345;[];[];[]
pilot_s;6;1;0;1;False;1000;True;;8;-2.1966205481067025;eye;L;9.090194404125214;-0.47607813924551007;0;-3.0;9.1;0.7470397000433877;0.747155399993062;1683803741.505923;1683803741.5134635;1683803742.268611;1683803742.7697198;1683803743.7520785;1683803744.4992876;[];[];[]
pilot_s;7;1;0;1;False;3000;True;;8;-159.7331429257042;eye;L;-6.881566554307938;-2.694643226265907;0;-158.62;7.39;1.5321445999434218;1.5322451000101864;1683803745.2488303;1683803745.2648313;1683803746.018382;1683803746.5205765;1683803749.519208;1683803751.051346;[];[];[]
pilot_s;8;1;0;1;False;3000;True;;8;-66.03840191834361;eye;L;4.251176297664642;-5.843580763041973;0;-53.96;7.23;0.9818331999704242;0.9819037999259308;1683803751.9127913;1683803751.9297106;1683803752.6845033;1683803753.1858733;1683803756.1840641;1683803757.166059;[];[];[]
pilot_s;9;1;0;1;False;1000;True;;8;109.7473104133028;eye;L;-3.277448743581772;6.340090066194534;0;117.34;7.14;0.9161104999948293;0.916179700056091;1683803758.0184813;1683803758.0301878;1683803758.7845323;1683803759.285009;1683803760.266592;1683803761.1832066;[];[];[]
pilot_s;0;2;0;1;False;1000;True;;8;-166.19087106994573;eye;L;-6.777872532606125;-2.143274728953838;0;-162.45;7.11;2.216915199998766;2.217009500018321;1683803766.3095286;1683803766.3305357;1683803767.0847247;1683803767.584407;1683803768.5665312;1683803770.7836275;[];[];[]
pilot_s;1;2;0;1;False;3000;True;;8;-76.28326836536664;eye;L;3.3668252825737;-6.367723256349564;0;-62.13;7.2;1.6332973000826314;1.6333912999834865;1683803771.636338;1683803771.6463764;1683803772.3995845;1683803772.900995;1683803775.901005;1683803777.5344436;[];[];[]
pilot_s;2;2;0;1;False;1000;True;;8;125.3830954326827;eye;L;-4.655742436647415;6.5906364005059;0;125.24;8.07;1.4323831999208778;1.4324405000079423;1683803778.2456787;1683803778.2611556;1683803779.015871;1683803779.5179412;1683803780.4996214;1683803781.9319026;[];[];[]
pilot_s;3;2;0;1;False;3000;True;;8;82.54907947742151;eye;L;0.7111256122589111;6.4765922896564;0;83.73;6.52;0.9999100000131875;0.9999926999444142;1683803782.8755474;1683803782.8945408;1683803783.6512365;1683803784.150464;1683803787.149981;1683803788.1501064;[];[];[]
pilot_s;4;2;0;1;False;1000;True;;8;-115.14962191739015;eye;L;-3.3105949759483337;-6.229786741733551;0;-117.99;7.05;2.2496828000294045;2.249939800007269;1683803788.8235016;1683803788.8285048;1683803789.5833952;1683803790.0834532;1683803791.0650182;1683803793.315238;[];[];[]
pilot_s;5;2;0;1;False;3000;True;;8;-19.048014766761426;eye;L;8.041295111179352;-2.957104955613613;0;-20.19;8.57;0.7001184999244288;0.7001944000367075;1683803794.1128323;1683803794.1278586;1683803794.8833723;1683803795.3847103;1683803798.382876;1683803799.0825684;[];[];[]
pilot_s;6;2;0;1;False;1000;True;;8;-172.35811914626734;eye;L;-5.595903605222702;-1.3978183686733245;0;-165.97;5.77;1.7175697999773547;1.717657099943608;1683803799.854023;1683803799.8609395;1683803800.6156693;1683803801.1171842;1683803802.098064;1683803803.8156307;[];[];[]
pilot_s;7;2;0;1;False;3000;True;;8;-80.4966191439194;eye;L;2.517478346824646;-7.15609174221754;0;-70.62;7.59;0.9644803999690339;0.9645969999255612;1683803804.6618304;1683803804.676934;1683803805.4329875;1683803805.9326997;1683803808.9335372;1683803809.8973553;[];[];[]
pilot_s;8;2;0;1;False;1000;False;;8;151.83991756777388;eye;L;nan;nan;0;nan;nan;0.002037900034338236;0.0021087999921292067;1683803810.6229327;1683803810.6268482;1683803811.364699;1683803811.3657196;1683803811.366722;1683803811.3688834;[];[];[]
pilot_s;8;2;0;1;False;1000;True;;8;55.82693796101214;eye;L;4.00863242149353;7.025398382171988;0;60.29;8.09;0.9835894999559969;0.9836658999556676;1683803811.9333923;1683803811.9434452;1683803812.6981435;1683803813.199321;1683803814.1813412;1683803815.1641803;[];[];[]
pilot_s;9;2;0;1;False;3000;False;;8;172.22179858030793;eye;L;nan;nan;0;nan;nan;0.002059200080111623;0.0021265000104904175;1683803817.2256804;1683803817.2436893;1683803817.982783;1683803817.982783;1683803817.9837348;1683803817.9857457;[];[];[]
pilot_s;9;2;0;1;False;3000;True;;8;-8.781628802963892;eye;L;9.122137367725372;-2.0850225269794462;0;-12.87;9.36;1.864356299978681;1.8644394999137148;1683803818.548895;1683803818.560512;1683803819.313515;1683803819.8168936;1683803822.8145082;1683803824.679375;[];[];[]
pilot_s;0;3;0;1;False;3000;True;;8;99.25983759770243;eye;L;-1.5333256721496582;7.330973308905959;0;101.81;7.49;1.2499294000444934;1.2499664999777451;1683803838.1395495;1683803838.1586454;1683803838.9135494;1683803839.4156814;1683803842.4113438;1683803843.6614752;[];[];[]
pilot_s;1;3;0;1;False;1000;True;;8;137.08707476526848;eye;L;-5.461886078119278;5.7223146133124825;0;133.67;7.91;0.8983126000966877;0.8983907999936491;1683803844.7223341;1683803844.742332;1683803845.4975493;1683803845.998987;1683803846.9795012;1683803847.8782754;[];[];[]
pilot_s;2;3;0;1;False;1000;True;;8;139.07698937191063;eye;L;-5.128426045179367;4.5445299334824085;0;138.45;6.85;0.8322662999853492;0.8323366000549868;1683803848.5564544;1683803848.5752635;1683803849.3309288;1683803849.8318186;1683803850.8119123;1683803851.644754;[];[];[]
pilot_s;3;3;0;1;False;3000;False;;8;106.09520783465477;eye;L;nan;nan;0;nan;nan;0.0019733000081032515;0.002033500000834465;1683803852.4656796;1683803852.4750476;1683803853.211169;1683803853.2121782;1683803853.2121782;1683803853.2141676;[];[];[]
pilot_s;3;3;0;1;False;3000;True;;8;162.7236312498437;eye;L;-6.6180218160152435;2.884367074817419;0;156.45;7.22;0.6476801000535488;0.6477337999967858;1683803853.7803338;1683803853.79247;1683803854.5459747;1683803855.0482943;1683803858.0465164;1683803858.6947856;[];[];[]
pilot_s;4;3;0;1;False;3000;True;;8;149.73674650957432;eye;L;-6.492978125810623;4.578594584763049;0;144.81;7.94;0.8168583000078797;0.8169568000594154;1683803859.5355418;1683803859.542197;1683803860.2965834;1683803860.7971916;1683803863.7954736;1683803864.6128;[];[];[]
pilot_s;5;3;0;1;False;1000;True;;8;144.6512531652691;eye;L;-5.503015786409378;5.726493786647915;0;133.86;7.94;0.6668037000345066;0.6669009999604896;1683803865.382838;1683803865.391445;1683803866.1453214;1683803866.6469219;1683803867.6280198;1683803868.2958105;[];[];[]
pilot_s;6;3;0;1;False;3000;True;;8;75.32821422491189;eye;L;1.8340171575546265;8.684245528466999;0;78.07;8.88;0.7809488999191672;0.781342800008133;1683803869.0516777;1683803869.0584424;1683803869.8127117;1683803870.3131785;1683803873.3123548;1683803874.0936773;[];[];[]
pilot_s;7;3;0;1;False;1000;True;;8;-38.16249293905213;eye;L;6.759958267211914;-4.629910124838352;0;-34.41;8.19;1.1985370999900624;1.1988840999547392;1683803874.9159532;1683803874.9237647;1683803875.6787658;1683803876.180039;1683803877.1609857;1683803878.3596866;[];[];[]
pilot_s;8;3;0;1;False;1000;True;;8;-169.45667995634778;eye;L;-7.467749267816544;-1.8536014929413793;0;-166.06;7.69;1.2181303999386728;1.2181841999990866;1683803879.1310208;1683803879.1404083;1683803879.8943145;1683803880.3944926;1683803881.3773336;1683803882.5955188;[];[];[]
pilot_s;9;3;0;1;False;3000;True;;8;163.9842003655013;eye;L;-7.279048413038254;1.8824587628245353;0;165.5;7.52;0.6810117999557406;0.6811290999175981;1683803883.3780224;1683803883.3904176;1683803884.1447146;1683803884.6460118;1683803887.6452234;1683803888.3260636;[];[];[]
pilot_s;0;4;0;1;False;3000;True;;8;82.40032157816722;eye;L;-0.35630232095718384;7.551668438874184;0;92.7;7.56;0.7639781000325456;0.7641132998978719;1683803891.8058178;1683803891.8228126;1683803892.577972;1683803893.0794806;1683803896.0789206;1683803896.843326;[];[];[]
pilot_s;1;4;0;1;False;1000;True;;8;116.99361174043135;eye;L;-3.7122902572155;7.373857227712869;0;116.72;8.26;0.8000391999958083;0.8001051999162883;1683803897.6572385;1683803897.6724112;1683803898.427464;1683803898.9286153;1683803899.9096956;1683803900.710428;[];[];[]
pilot_s;2;4;0;1;False;3000;True;;8;96.77312354142556;eye;L;-1.8639731705188751;9.466403204295784;0;101.14;9.65;1.4143147999420762;1.4144051000475883;1683803901.5308506;1683803901.5389302;1683803902.2915876;1683803902.792371;1683803905.7940292;1683803907.209019;[];[];[]
pilot_s;3;4;0;1;False;1000;True;;8;-178.92146367852772;eye;L;-6.444282829761505;0.6094568163156509;0;174.6;6.47;1.1168382000178099;1.116912900004536;1683803908.0266216;1683803908.039634;1683803908.7943761;1683803909.294588;1683803910.276487;1683803911.3933818;[];[];[]
pilot_s;4;4;0;1;False;3000;True;;8;159.56907470036225;eye;L;-6.430817544460297;4.718892274796962;0;143.73;7.98;0.7995944999856874;0.7996585000073537;1683803912.2353156;1683803912.2559383;1683803913.01046;1683803913.5122745;1683803916.509106;1683803917.3090508;[];[];[]
pilot_s;5;4;0;1;False;1000;True;;8;-98.08302760858737;eye;L;0.952667236328125;-6.403472435474395;0;-81.54;6.47;1.0666932000312954;1.066747899982147;1683803918.0389965;1683803918.0550222;1683803918.8103068;1683803919.3106887;1683803920.2920022;1683803921.3590827;[];[];[]
pilot_s;6;4;0;1;False;3000;True;;8;-145.05416712581928;eye;L;-5.491890221834183;-5.549671152234077;0;-134.7;7.81;1.1316918999655172;1.131762099917978;1683803922.0264375;1683803922.0386238;1683803922.7922912;1683803923.2931843;1683803926.2921813;1683803927.424114;[];[];[]
pilot_s;7;4;0;1;False;1000;True;;8;85.34256237144012;eye;L;1.044581115245819;8.451245742011814;0;82.95;8.52;0.9648093999130651;0.964904100052081;1683803928.1471763;1683803928.1540766;1683803928.9085393;1683803929.4086323;1683803930.3921049;1683803931.356506;[];[];[]
pilot_s;8;4;0;1;False;1000;True;;8;-96.18522928561036;eye;L;0.027551740407943726;-6.686590982973575;0;-89.76;6.69;1.2505632999818772;1.2508625000482425;1683803932.17409;1683803932.1885653;1683803932.9419377;1683803933.442749;1683803934.4254487;1683803935.676933;[];[];[]
pilot_s;9;4;0;1;False;3000;True;;8;-179.7164703257709;eye;L;-7.890088677406311;0.996852522343397;0;172.8;7.95;0.7995562999276444;0.799735700013116;1683803936.4976819;1683803936.50388;1683803937.2579172;1683803937.7583203;1683803940.7590978;1683803941.558987;[];[];[]
pilot_s;0;5;0;1;False;1000;True;;8;-85.24656584979492;drag;L;0.7086675;-7.795343;0;-84.81;7.83;1.5183983000461012;1.5184757999377325;1683803946.4944468;1683803946.5034654;1683803947.2579908;1683803947.758694;1683803948.7411616;1683803950.259157;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1700802, 0.2551203, 0.3401604, 0.36850712, 0.36850712, 0.36850712, 0.3401604, 0.3118137, 0.3118137, 0.3118137, 0.3118137, 0.3118137, 0.42520052, 0.48189393, 0.53858733, 0.53858733, 0.53858733, 0.53858733, 0.53858733, 0.53858733, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.56693405, 0.59528077, 0.59528077, 0.65197414, 0.65197414, 0.6803208, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675, 0.7086675];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.59528077, -2.1260026, -2.9197102, -3.6850712, -4.3086987, -4.6772056, -4.960673, -5.2441397, -5.41422, -5.612647, -5.811074, -6.151234, -6.3496614, -6.944942, -7.341796, -7.596916, -7.6252627, -7.710303, -7.7386494, -7.795343, -7.82369, -7.9087296, -7.99377, -8.07881, -8.24889, -8.277237, -8.390623, -8.447317, -8.50401, -8.560703, -8.58905, -8.617397, -8.617397, -8.617397, -8.560703, -8.50401, -8.475664, -8.390623, -8.305584, -8.192197, -8.07881, -8.022117, -7.9654226, -7.9087296, -7.8520365, -7.8520365, -7.82369, -7.82369, -7.82369, -7.795343, -7.795343, -7.795343, -7.795343, -7.795343, -7.795343, -7.795343, -7.795343];[0.005347799975425005, 0.018264799960888922, 0.03389479999896139, 0.052022599964402616, 0.06799749995116144, 0.08527799998410046, 0.10098779993131757, 0.11920019995886832, 0.13398899999447167, 0.1519897999241948, 0.16752419993281364, 0.18553409993182868, 0.2011828999966383, 0.21764229994732887, 0.23411309998482466, 0.25264570000581443, 0.2677018999820575, 0.2867201999761164, 0.300666099996306, 0.3187100999057293, 0.3350286999484524, 0.3523526999633759, 0.3679058999987319, 0.38603839999996126, 0.4013969999505207, 0.4183847999665886, 0.43436049995943904, 0.452654599910602, 0.46844929992221296, 0.48530389997176826, 0.5007904999656603, 0.51809109991882, 0.5339495999505743, 0.5509461999172345, 0.5683839999837801, 0.587014599936083, 0.6011726999422535, 0.6184316999278963, 0.6352066999534145, 0.6513574999989942, 0.668002099962905, 0.6867092999164015, 0.7022268999135122, 0.7188107999972999, 0.7345048999413848, 0.754674999974668, 0.7672337999101728, 0.7850355999544263, 0.8007895000046119, 0.8202184999827296, 0.8362546999705955, 0.8523547999793664, 0.8684810999548063, 0.8843633999349549, 0.9013395999791101, 0.9185299999080598, 0.9337615999393165, 0.9526872999267653, 0.969890599953942, 0.9841758999973536, 1.0001057999907061, 1.0192985999165103, 1.032672300003469, 1.0526517999824136, 1.066996599896811, 1.0865564999403432, 1.100458399974741, 1.1183577999472618, 1.1342169999843463, 1.1533988999435678, 1.1669634999707341, 1.1834411999443546, 1.1998665999853984, 1.217034799978137, 1.2372310999780893, 1.2519353999523446, 1.27031429996714, 1.284239099943079, 1.3013975999783725, 1.318283399916254, 1.3353573998901993, 1.3513683999190107, 1.3673412998905405, 1.3881651998963207, 1.4002974999602884, 1.4183533999603242, 1.433021100005135, 1.4514415999874473, 1.4677242999896407, 1.4851420999038965, 1.501291999942623]
pilot_s;1;5;0;1;False;3000;True;;8;-175.63189865294893;drag;L;-7.1717157;-2.8913634;0;-158.04;7.73;1.481408999999985;1.4815207000356168;1683803950.9663978;1683803950.986529;1683803951.7422552;1683803952.2430046;1683803955.242192;1683803956.724126;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19842692, -1.3039483, -1.9275757, -2.7779768, -3.2882173, -3.6000311, -3.8834982, -3.996885, -4.081925, -4.166965, -4.2803516, -4.733899, -5.130753, -5.6409936, -5.8677673, -6.0095005, -6.264621, -6.434701, -6.6047816, -6.774862, -6.888248, -6.944942, -7.0583286, -7.3701425, -7.6536093, -8.022117, -8.107157, -8.192197, -8.277237, -8.305584, -8.362277, -8.362277, -8.390623, -8.390623, -8.390623, -8.390623, -8.390623, -8.390623, -8.390623, -8.362277, -8.277237, -8.192197, -8.050464, -7.880383, -7.7386494, -7.5118756, -7.426836, -7.3701425, -7.313449, -7.285102, -7.2567554, -7.228409, -7.228409, -7.2000623, -7.2000623, -7.2000623, -7.2000623, -7.1717157, -7.1717157, -7.1717157, -7.1717157, -7.1717157];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0850401, -0.6803208, -0.85040104, -1.0771747, -1.1622148, -1.2472548, -1.2756016, -1.332295, -1.3606416, -1.3889884, -1.4740285, -1.7574955, -2.0409625, -2.2393894, -2.3527763, -2.4094696, -2.4378164, -2.4945097, -2.4945097, -2.5228565, -2.5512033, -2.5512033, -2.57955, -2.6929367, -2.83467, -2.9764037, -2.9764037, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -3.0047503, -2.9764037, -2.948057, -2.948057, -2.948057, -2.9197102, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634, -2.8913634];[0.004107099957764149, 0.01690329995471984, 0.03376689995639026, 0.050545800011605024, 0.06806079996749759, 0.08293909998610616, 0.1013317999895662, 0.11687259993050247, 0.13374620000831783, 0.15034339996054769, 0.1674434000160545, 0.1834227000363171, 0.19934679998550564, 0.21722590003628284, 0.23453959997277707, 0.25016029994003475, 0.26729680004063994, 0.2845493999775499, 0.3003463000059128, 0.3163918999489397, 0.33476839994546026, 0.3499912000261247, 0.3660848999861628, 0.38253089995123446, 0.39920189999975264, 0.4155286999884993, 0.43297379999421537, 0.4488506999332458, 0.4647399999666959, 0.48231390002183616, 0.49880179995670915, 0.5162297999486327, 0.5333576999837533, 0.5487862000009045, 0.5666374999564141, 0.5836140000028536, 0.6011267999419942, 0.6156486000400037, 0.633209399995394, 0.6493017999455333, 0.6684238000307232, 0.6825208000373095, 0.7017582999542356, 0.7161505999974906, 0.7337665000231937, 0.7505007999716327, 0.766252400004305, 0.7823578999377787, 0.8012092999415472, 0.8155664999503642, 0.8325067999539897, 0.8485413999296725, 0.8705438999459147, 0.8829342999961227, 0.8986967999953777, 0.9169342999812216, 0.9315618999535218, 0.9481971999630332, 0.9660132999997586, 0.9823479999322444, 0.9988131000427529, 1.0149496999802068, 1.0319665999850258, 1.048046699957922, 1.0648939999518916, 1.080864500021562, 1.0996607999550179, 1.1154759000055492, 1.1321869000094011, 1.1493798999581486, 1.1662965000141412, 1.1814343000296503, 1.198769300011918, 1.2146049999864772, 1.2322976000141352, 1.249561300035566, 1.2668458999833092, 1.2819326999597251, 1.298890099977143, 1.3153487000381574, 1.332642399938777, 1.348267399938777, 1.3645132000092417, 1.3809162999968976, 1.3986998000182211, 1.414303099969402, 1.4317426999332383, 1.4483870000112802, 1.4654706999426708]
