subj;trial;block;prior;kappa;ct;delay;fix;keypressed;R;T_Angle;resp_mod;choice_x;choice_y;init_resp_angle;choiceAngle;choiceR;RT;MT;ts_b;ts_f;ts_p;ts_d;ts_r;ts_e;m_pos_x;m_pos_y;m_clock
testtrial;0;0;0;1;False;3000;False;;8;-28.666195624952522;drag;L;nan;nan;0;nan;nan;0.003806399996392429;0.003887199913151562;1684225696.4401593;1684225696.4510918;1684225697.1882849;1684225697.1882849;1684225697.1882849;1684225697.1922903;[];[];[]
testtrial;0;0;0;1;False;3000;True;;8;7.180832937362993;drag;L;7.483529;-0.2551203;0;-1.95;7.49;1.731959900003858;1.7320623999694362;1684225697.8035352;1684225697.817603;1684225698.5739548;1684225699.0731933;1684225702.073976;1684225703.8057983;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9921345, 3.0330973, 3.996885, 5.017366, 5.4709134, 5.8677673, 6.1228876, 6.321315, 6.5764346, 6.831555, 6.9165955, 7.029982, 7.2000623, 7.4551826, 7.7386494, 7.99377, 8.050464, 8.16385, 8.192197, 8.192197, 8.192197, 8.192197, 8.192197, 8.192197, 8.192197, 8.16385, 8.135503, 8.135503, 8.135503, 8.135503, 8.135503, 8.107157, 8.107157, 8.07881, 8.022117, 7.99377, 7.8520365, 7.710303, 7.596916, 7.5685697, 7.5118756, 7.5118756, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529, 7.483529];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3401604, 0.56693405, 0.5102406, 0.39685383, 0.36850712, 0.36850712, 0.3401604, 0.3118137, 0.2551203, 0.1700802, 0.1700802, 0.14173351, 0.14173351, 0.14173351, 0.14173351, 0.0850401, 0.0566934, 0.0283467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0283467, -0.0566934, -0.0566934, -0.0566934, -0.0850401, -0.0850401, -0.14173351, -0.1700802, -0.2267736, -0.2267736, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203, -0.2551203];[0.005179499974474311, 0.016253999900072813, 0.03466179990209639, 0.04975229990668595, 0.06774009997025132, 0.08288140001241118, 0.1010953999357298, 0.11806239990983158, 0.1348295999923721, 0.14863539999350905, 0.16792319994419813, 0.1824054999742657, 0.20124640001449734, 0.21715699997730553, 0.23454709991347045, 0.25012370001059026, 0.26717919996008277, 0.2831300999969244, 0.3006182999815792, 0.31679670000448823, 0.3342482999432832, 0.3504162000026554, 0.3679352999897674, 0.3845797999529168, 0.40187760000117123, 0.4179321000119671, 0.43503940000664443, 0.44911059993319213, 0.4670880999183282, 0.482386099989526, 0.5007260999409482, 0.5155593999661505, 0.5350650999462232, 0.5506850999081507, 0.5684195999056101, 0.5848375000059605, 0.601274799904786, 0.6179346999851987, 0.6347959999693558, 0.6499334999825805, 0.6680378000019118, 0.6834146999754012, 0.7008937000064179, 0.716272099991329, 0.7340201999759302, 0.7495399999897927, 0.7685886999825016, 0.7828905999194831, 0.7994853999698535, 0.8160905999829993, 0.8320966999744996, 0.8499444999033585, 0.8670400999253616, 0.8826997999567538, 0.9018365999218076, 0.9165958999656141, 0.933230199967511, 0.9493241999298334, 0.9669413999654353, 0.983121500001289, 1.001094099949114, 1.016064399969764, 1.0354818999767303, 1.0490611999994144, 1.0662848999490961, 1.0830094999400899, 1.1005931999534369, 1.1165557999629527, 1.134755800012499, 1.14963150001131, 1.1669262999203056, 1.1817827000049874, 1.200333199929446, 1.2155683999881148, 1.2322291999589652, 1.2483282999601215, 1.2671467999462038, 1.2833184999180958, 1.2998608999187127, 1.3163021999644116, 1.3332016000058502, 1.3494811999844387, 1.3655720999231562, 1.3822448999853805, 1.4006332999560982, 1.4158567999256775, 1.4337158999405801, 1.4502971000038087, 1.4660195999313146, 1.48471150000114, 1.4987332999007776, 1.5156560000032187, 1.5334121999330819, 1.5480119999265298, 1.567123799934052, 1.5825279999990016, 1.6006306000053883, 1.6167001000139862, 1.6354468999197707, 1.6508854000130668, 1.6665051999734715, 1.6832325999857858, 1.7010485999053344, 1.7156863999553025]
testtrial;1;0;0;1;False;1000;True;;8;62.340960388715146;drag;L;3.316564;6.1795807;0;61.78;7.01;1.983245800016448;1.983324500033632;1684225704.6645036;1684225704.6846354;1684225705.4377284;1684225705.9414065;1684225706.9204624;1684225708.9040604;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0566934, 0.0850401, 0.0850401, 0.1133868, 0.19842692, 0.5102406, 0.76536095, 0.9070944, 1.0204812, 1.1905615, 1.417335, 1.5874153, 1.7858423, 2.012616, 2.3527763, 2.7779768, 2.8630168, 2.948057, 3.0047503, 3.0047503, 3.0047503, 3.0330973, 3.0330973, 3.0330973, 3.0614438, 3.0614438, 3.1181371, 3.146484, 3.1748307, 3.2031772, 3.2315238, 3.2598708, 3.2598708, 3.2882173, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564, 3.316564];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0850401, 0.14173351, 0.1700802, 0.2267736, 0.59528077, 1.5874153, 2.0976558, 2.3527763, 2.5228565, 2.7212832, 3.0897903, 3.3732576, 3.911845, 4.5071254, 5.4425664, 6.774862, 7.029982, 7.1717157, 7.2567554, 7.285102, 7.313449, 7.313449, 7.313449, 7.313449, 7.3701425, 7.3701425, 7.3701425, 7.3701425, 7.3701425, 7.3701425, 7.341796, 7.2567554, 7.143369, 7.0583286, 6.888248, 6.7465153, 6.5197415, 6.434701, 6.3496614, 6.292968, 6.264621, 6.2362742, 6.2079277, 6.2079277, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807, 6.1795807];[0.003785699955187738, 0.01935720001347363, 0.03492739994544536, 0.05242039996664971, 0.06832179997581989, 0.08571200002916157, 0.10153620003256947, 0.11841180000919849, 0.13678749999962747, 0.15249300003051758, 0.16840820002835244, 0.18795429996680468, 0.20149829995352775, 0.21866519993636757, 0.23487499996554106, 0.25219849997665733, 0.26825630001258105, 0.28495749994181097, 0.301171200000681, 0.31920190004166216, 0.3355550999986008, 0.35249059996567667, 0.368049000040628, 0.38561410002876073, 0.4018094999482855, 0.41885929997079074, 0.4351154000032693, 0.45237910002470016, 0.4683326999656856, 0.4855189999798313, 0.5017271999968216, 0.5196236999472603, 0.5349912999663502, 0.552227700012736, 0.5683478999417275, 0.5859656999818981, 0.6015749999787658, 0.6193712999811396, 0.6350746999960393, 0.6523624999681488, 0.6685922000324354, 0.6858197000110522, 0.7016466000350192, 0.7187585999490693, 0.7351931999437511, 0.7525240000104532, 0.7684019999578595, 0.7857692999532446, 0.8030171999707818, 0.8186525999335572, 0.8347104999702424, 0.85253539995756, 0.8686264000134543, 0.885503500001505, 0.9020154000027105, 0.9191263000248, 0.9351543999509886, 0.9525707999709994, 0.9680551999481395, 0.9851615999359637, 1.0011659000301734, 1.0184892000397667, 1.0346429999917746, 1.0528632999630645, 1.069121600012295, 1.0850143999559805, 1.1020498999860138, 1.1184100999962538, 1.1338858000235632, 1.1524749000091106, 1.167697999975644, 1.184543599956669, 1.20163629995659, 1.2182686999440193, 1.2371869999915361, 1.2516581999370828, 1.2673114000353962, 1.2864293999737129, 1.3013620999408886, 1.3194157000398263, 1.3350967000005767, 1.3516653999686241, 1.3686751000350341, 1.3851284999400377, 1.4015760000329465, 1.4199485999997705, 1.4336541999364272, 1.451141000026837, 1.4670856000157073, 1.4850792000070214, 1.5022161999950185, 1.5185259999707341, 1.5343679999932647, 1.5521749999606982, 1.5677968999370933, 1.5847534999484196, 1.6005838999990374, 1.6185024000005797, 1.635672300006263, 1.653141799964942, 1.6680560000240803, 1.6848596000345424, 1.7011581000406295, 1.717716999934055, 1.734805400017649, 1.7525417000288144, 1.769110900000669, 1.7850870999973267, 1.8015561000211164, 1.818814400001429, 1.834707499947399, 1.8521041999338195, 1.8674232999328524, 1.8856147000333294, 1.9026098999893293, 1.9191657999763265, 1.9343581999419257, 1.9526980000082403, 1.9677942999405786]
testtrial;2;0;0;1;False;1000;True;;8;-140.14295517378238;drag;L;-5.924461;-5.1874466;0;-138.79;7.87;1.3832417000085115;1.3833088000537828;1684225709.611478;1684225709.617319;1684225710.3713653;1684225710.8725774;1684225711.8540998;1684225713.2373588;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.56693405, -0.87874776, -1.1905615, -1.4740285, -2.182696, -2.66459, -2.9764037, -3.2031772, -3.5716846, -3.8268046, -4.3086987, -4.6772056, -4.9890194, -5.1024065, -5.130753, -5.1874466, -5.2724867, -5.300833, -5.32918, -5.3575263, -5.3858733, -5.4709134, -5.5843005, -5.782727, -5.924461, -5.981154, -6.0095005, -6.037847, -6.0661945, -6.0661945, -6.0661945, -6.0661945, -6.0661945, -6.0661945, -6.037847, -6.037847, -6.0095005, -6.0095005, -5.981154, -5.981154, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461, -5.924461];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6236274, -0.87874776, -1.0771747, -1.2472548, -1.6724553, -1.9275757, -2.0976558, -2.211043, -2.4378164, -2.6078966, -3.0897903, -3.3732576, -3.6567245, -3.7417645, -3.798458, -3.8268046, -3.8834982, -3.911845, -3.968538, -4.025232, -4.0535784, -4.1953115, -4.3937387, -4.7055526, -4.9039793, -4.960673, -5.045713, -5.0740595, -5.0740595, -5.1024065, -5.1024065, -5.1024065, -5.1024065, -5.1024065, -5.130753, -5.130753, -5.1591, -5.1591, -5.1591, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466, -5.1874466];[0.004333000048063695, 0.019332600058987737, 0.03445450006984174, 0.05238110001664609, 0.0680041000014171, 0.08558700000867248, 0.10197279998101294, 0.11911640001926571, 0.13531050004530698, 0.15252300002612174, 0.16883009998127818, 0.18537449999712408, 0.20371210004668683, 0.21873930003494024, 0.23543420003261417, 0.25256340007763356, 0.26862480002455413, 0.2856907000532374, 0.30213650001678616, 0.3189655999885872, 0.3355466000502929, 0.35210470005404204, 0.3690578000387177, 0.3851284000556916, 0.40139200002886355, 0.42013550002593547, 0.4342612000182271, 0.452553000068292, 0.4679800000740215, 0.4846862000413239, 0.5017013000324368, 0.5184537000022829, 0.5350455000298098, 0.5530861000297591, 0.5677968000527471, 0.585976800066419, 0.6018948000855744, 0.6183822000166401, 0.6365306000225246, 0.6519394000060856, 0.6677259000716731, 0.6865194999845698, 0.7011808999814093, 0.7198592000640929, 0.7355319000780582, 0.7514126000460237, 0.7685249000787735, 0.7855398000683635, 0.8008310999721289, 0.817766800057143, 0.8340490000555292, 0.8525309000397101, 0.8682273000013083, 0.8847578000277281, 0.9019451000494882, 0.9184893000638112, 0.933779300074093, 0.9529635000508279, 0.96813260007184, 0.9861970000201836, 1.0022498000180349, 1.018174699973315, 1.0355489000212401, 1.05151040002238, 1.067462500068359, 1.0858119999757037, 1.103829100029543, 1.1196519000222906, 1.13504780002404, 1.1516251000575721, 1.1689706000033766, 1.1843548000324517, 1.2010696000652388, 1.2200119000626728, 1.2344594000605866, 1.251778900041245, 1.2681278000818565, 1.285826800041832, 1.3024760000407696, 1.3177381000714377, 1.3347642000298947, 1.352374600013718, 1.3668884000508115]
testtrial;3;0;0;1;False;3000;True;;8;3.7231624059649633;drag;L;8.7591305;0.6236274;0;4.07;8.78;1.1983776999404654;1.198481100029312;1684225714.0568554;1684225714.0682025;1684225714.8200524;1684225715.3211715;1684225718.3228688;1684225719.5210204;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3244295, 4.337045, 6.151234, 7.086675, 7.795343, 8.277237, 8.58905, 8.702437, 8.730784, 8.7874775, 8.7874775, 8.815824, 8.815824, 8.844172, 8.844172, 8.872518, 8.900865, 8.929211, 8.929211, 8.957558, 8.957558, 8.985904, 8.985904, 8.985904, 8.985904, 8.957558, 8.929211, 8.900865, 8.872518, 8.844172, 8.844172, 8.815824, 8.815824, 8.7874775, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305, 8.7591305];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14173351, 0.1700802, 0.2551203, 0.36850712, 0.5102406, 0.6236274, 0.73701423, 0.76536095, 0.85040104, 0.87874776, 0.87874776, 0.93544114, 0.96378785, 0.96378785, 0.9921345, 0.9921345, 1.0204812, 1.0204812, 1.0204812, 1.0204812, 1.0204812, 1.0204812, 0.9921345, 0.93544114, 0.87874776, 0.85040104, 0.79370767, 0.76536095, 0.73701423, 0.7086675, 0.6803208, 0.6803208, 0.65197414, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274, 0.6236274];[0.004599899984896183, 0.017441099975258112, 0.03592150006443262, 0.051083800033666193, 0.06808450003154576, 0.08386799995787442, 0.1012350000673905, 0.11770719999913126, 0.13423750002402812, 0.15145500004291534, 0.16928739997092634, 0.1829126999946311, 0.19929290004074574, 0.21574929996859282, 0.2351199999684468, 0.25033209996763617, 0.26756519998889416, 0.2837878999998793, 0.30211150005925447, 0.3155383999692276, 0.33377879997715354, 0.349538299953565, 0.36769860005006194, 0.38329070003237575, 0.400257800007239, 0.4175353000173345, 0.4335422000149265, 0.44905409996863455, 0.4685651999898255, 0.4829894000431523, 0.5012468000641093, 0.5167030000593513, 0.5334850000217557, 0.5497542000375688, 0.5664400999667123, 0.5826971000060439, 0.6004416999639943, 0.6158272000029683, 0.6348700999515131, 0.6485280999913812, 0.6660652999999002, 0.6826581000350416, 0.701098500052467, 0.7163141999626532, 0.7348304999759421, 0.7492147999582812, 0.7670607999898493, 0.7838932999875396, 0.7992715999716893, 0.8174040999729186, 0.8341521000256762, 0.8491423999657854, 0.8678183000301942, 0.883449099957943, 0.9003378000343218, 0.9165968999732286, 0.9329925000201911, 0.9497040000278503, 0.9653363999677822, 0.9820187999866903, 1.0018127000657842, 1.0163218000670895, 1.0333748999983072, 1.0495775999734178, 1.0671359000261873, 1.084273900021799, 1.1011042000027373, 1.1159365000203252, 1.1348796000238508, 1.151060999953188, 1.1670168000273407, 1.183838100056164]
testtrial;4;0;0;1;False;1000;True;;8;-82.3675402397352;drag;L;1.1622148;-7.0583286;0;-80.65;7.15;1.567323499941267;1.567361900000833;1684225720.388573;1684225720.4008758;1684225721.1545022;1684225721.6566172;1684225722.6353388;1684225724.2032485;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1133868, 0.3118137, 0.42520052, 0.5102406, 0.6803208, 0.7086675, 0.7086675, 0.76536095, 0.76536095, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.79370767, 0.8220543, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.85040104, 0.87874776, 0.87874776, 0.96378785, 0.9921345, 1.0488279, 1.0771747, 1.1055214, 1.1338681, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148, 1.1622148];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9921345, -1.984269, -2.4945097, -3.0614438, -3.798458, -4.081925, -4.3086987, -4.648859, -4.818939, -5.017366, -5.1024065, -5.1591, -5.2441397, -5.2724867, -5.32918, -5.3858733, -5.41422, -5.4709134, -5.5843005, -5.697687, -5.8677673, -6.094541, -6.292968, -6.633128, -6.831555, -6.9732885, -7.143369, -7.1717157, -7.228409, -7.2567554, -7.285102, -7.313449, -7.313449, -7.313449, -7.313449, -7.313449, -7.313449, -7.313449, -7.285102, -7.2567554, -7.228409, -7.1717157, -7.1717157, -7.143369, -7.1150217, -7.086675, -7.086675, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286, -7.0583286];[0.003385899937711656, 0.01930379995610565, 0.034648300032131374, 0.052606499986723065, 0.06814300001133233, 0.08574080001562834, 0.10203840001486242, 0.11949289997573942, 0.13536069996189326, 0.15225689997896552, 0.16864469996653497, 0.185744300018996, 0.20170079998206347, 0.21871489996556193, 0.23466740001458675, 0.25166920002084225, 0.2687710999744013, 0.28680439991876483, 0.30228830000851303, 0.31853289995342493, 0.3342205999651924, 0.3515703999437392, 0.36858270002994686, 0.38659479992929846, 0.40193679998628795, 0.41900200000964105, 0.436350499978289, 0.4545151999918744, 0.47070970002096146, 0.4873476999346167, 0.5032251999946311, 0.5202840999700129, 0.5367948999628425, 0.5542024000314996, 0.5716346999397501, 0.5883596999337897, 0.6039437999716029, 0.6223894000286236, 0.6356866999994963, 0.6549626999767497, 0.6701106999535114, 0.687306199921295, 0.7027986999601126, 0.7198656999971718, 0.7371911000227556, 0.754645699984394, 0.7700190999312326, 0.7868378999410197, 0.8037075999891385, 0.8207540999865159, 0.8364876999985427, 0.8545321000274271, 0.8701914999401197, 0.8877055000048131, 0.9029851999366656, 0.9198950999416411, 0.9371444999706, 0.9539934999775141, 0.9706516999285668, 0.9876134999794886, 1.0026284999912605, 1.0216740999603644, 1.0379910999909043, 1.0536290999734774, 1.073970300029032, 1.0871852999553084, 1.103865799959749, 1.1202963999239728, 1.1359206000342965, 1.1552583000157028, 1.170289000030607, 1.1886062999255955, 1.2029102999949828, 1.2205657999729738, 1.23679929994978, 1.2545275000156835, 1.2692772999871522, 1.2893622999545187, 1.302223899983801, 1.3207307999255136, 1.3357865000143647, 1.3539710999466479, 1.3710240999935195, 1.388013600022532, 1.4016008999897167, 1.4206492999801412, 1.4366522999480367, 1.4538296000100672, 1.4701084999833256, 1.4868248000275344, 1.5009502000175416, 1.518566899932921, 1.5363207999616861, 1.553465100005269]
testtrial;5;0;0;1;False;3000;True;;8;-52.793974279903686;drag;L;4.337045;-6.037847;0;-54.31;7.43;1.4662617000285536;1.4663814000086859;1684225725.0560465;1684225725.0674815;1684225725.822492;1684225726.3230965;1684225729.322805;1684225730.7891867;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3039483, 2.83467, 3.3732576, 3.7417645, 3.8551514, 3.911845, 3.9401915, 3.968538, 3.968538, 3.968538, 3.968538, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.9401915, 3.968538, 3.996885, 4.025232, 4.0535784, 4.110272, 4.1386185, 4.166965, 4.2236586, 4.252005, 4.2803516, 4.3086987, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045, 4.337045];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1622148, -2.6078966, -3.1748307, -3.514991, -3.6567245, -3.713418, -3.7417645, -3.7417645, -3.770111, -3.798458, -3.968538, -4.166965, -4.4504323, -4.648859, -4.733899, -4.818939, -4.875633, -4.9039793, -4.932326, -4.9890194, -5.045713, -5.2441397, -5.4425664, -5.66934, -5.782727, -5.896114, -5.924461, -5.9528074, -5.981154, -6.0095005, -6.0095005, -6.0095005, -6.0095005, -6.0095005, -6.0095005, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847, -6.037847];[0.004303200053982437, 0.016535200062207878, 0.03463400003965944, 0.049862900050356984, 0.0687366999918595, 0.08347169996704906, 0.10045640007592738, 0.11655220005195588, 0.1347059999825433, 0.14955710002686828, 0.16793170000892133, 0.18330230005085468, 0.19996560004074126, 0.21712849999312311, 0.2352096000686288, 0.249986800015904, 0.2668646000092849, 0.2834738000528887, 0.3026073999935761, 0.3161518999841064, 0.3339049000060186, 0.34985240001697093, 0.3685756999766454, 0.3837849000701681, 0.4012116000521928, 0.4166861000703648, 0.4344944000476971, 0.44963649997953326, 0.4677835999755189, 0.48358290002215654, 0.5003860000288114, 0.5159062000457197, 0.5344841000624001, 0.5501136999810115, 0.5681346000637859, 0.5840554999886081, 0.6001226999796927, 0.6166500999825075, 0.6349782000761479, 0.648874600068666, 0.6673352000070736, 0.6828633999684826, 0.6993738000746816, 0.7160535000730306, 0.7332010000245646, 0.7498247000621632, 0.7680143000325188, 0.7823000999633223, 0.7994299000129104, 0.816550699993968, 0.8328122000675648, 0.8494559000246227, 0.8666164000751451, 0.8822994000511244, 0.9007550000678748, 0.9162971000187099, 0.9330878000473604, 0.9488212000578642, 0.96622240007855, 0.9827499999664724, 0.9994566000532359, 1.0166360000148416, 1.0344778000144288, 1.0494987000711262, 1.066818300052546, 1.0826256000436842, 1.099928900017403, 1.1169909000163898, 1.1329905000748113, 1.1490704000461847, 1.1685182000510395, 1.1821376000298187, 1.2003487000474706, 1.2149575999937952, 1.23318790004123, 1.2495332000544295, 1.2658363999798894, 1.282802600064315, 1.301159100024961, 1.3160572000779212, 1.3337108000414446, 1.3502242000540718, 1.367607600055635, 1.383663999964483, 1.3996768000070006, 1.4155942000215873, 1.4340269999811426, 1.4490091999759898]
